timestamp,open_basis,close_basis
2023-12-12T00:00:00,-0.0429,-0.0545
2023-12-13T00:00:00,-0.0542,-0.0139
2023-12-14T00:00:00,-0.0146,-0.0236
2023-12-15T00:00:00,-0.0233,-0.066
2023-12-16T00:00:00,-0.066,-0.0222
2023-12-17T00:00:00,-0.0222,-0.0528
2023-12-18T00:00:00,-0.053,-0.0326
2023-12-19T00:00:00,-0.0328,-0.0527
2023-12-20T00:00:00,-0.0525,-0.0914
2023-12-21T00:00:00,-0.0915,-0.0786
2023-12-22T00:00:00,-0.0788,-0.0685
2023-12-23T00:00:00,-0.0685,-0.0527
2023-12-24T00:00:00,-0.0527,-0.0393
2023-12-25T00:00:00,-0.0391,-0.082
2023-12-26T00:00:00,-0.082,-0.0695
2023-12-27T00:00:00,-0.0697,-0.0574
2023-12-28T00:00:00,-0.0574,-0.0853
2023-12-29T00:00:00,-0.0853,-0.0669
2023-12-30T00:00:00,-0.0669,-0.0804
2023-12-31T00:00:00,-0.0806,-0.0719
2024-01-01T00:00:00,-0.0717,-0.1145
2024-01-02T00:00:00,-0.1147,-0.0731
2024-01-03T00:00:00,-0.0729,-0.01
2024-01-04T00:00:00,-0.01,0.0165
2024-01-05T00:00:00,0.0163,-0.0007
2024-01-06T00:00:00,-0.0004,0.0264
2024-01-07T00:00:00,0.0267,0.0276
2024-01-08T00:00:00,0.0276,-0.0461
2024-01-09T00:00:00,-0.0459,-0.0087
2024-01-10T00:00:00,-0.0085,-0.0191
2024-01-11T00:00:00,-0.0193,0.0029
2024-01-12T00:00:00,0.0027,-0.0144
2024-01-13T00:00:00,-0.0146,0.0037
2024-01-14T00:00:00,0.0037,-0.0061
2024-01-15T00:00:00,-0.0063,-0.0092
2024-01-16T00:00:00,-0.0092,0.0115
2024-01-17T00:00:00,0.0115,-0.0171
2024-01-18T00:00:00,-0.0169,0.0106
2024-01-19T00:00:00,0.0104,-0.0076
2024-01-20T00:00:00,-0.0074,0.0102
2024-01-21T00:00:00,0.0102,0.0008
2024-01-22T00:00:00,0.001,0.0026
2024-01-23T00:00:00,0.0023,0.0191
2024-01-24T00:00:00,0.0193,0.0154
2024-01-25T00:00:00,0.0152,0.0195
2024-01-26T00:00:00,0.0195,0.0409
2024-01-27T00:00:00,0.0409,0.0438
2024-01-28T00:00:00,0.0438,0.0235
2024-01-29T00:00:00,0.0234,0.0347
2024-01-30T00:00:00,0.0349,0.0531
2024-01-31T00:00:00,0.0531,0.0458
2024-02-01T00:00:00,0.0458,0.024
2024-02-02T00:00:00,0.024,0.0417
2024-02-03T00:00:00,0.0417,0.0435
2024-02-04T00:00:00,0.0435,0.0296
2024-02-05T00:00:00,0.0296,0.037
2024-02-06T00:00:00,0.0368,0.0461
2024-02-07T00:00:00,0.0461,0.0528
2024-02-08T00:00:00,0.0526,0.0432
2024-02-09T00:00:00,0.043,0.0354
2024-02-10T00:00:00,0.0354,0.0387
2024-02-11T00:00:00,0.0387,-0.0071
2024-02-12T00:00:00,-0.0072,-0.0527
2024-02-13T00:00:00,-0.0525,0.0064
2024-02-14T00:00:00,0.0064,-0.0541
2024-02-15T00:00:00,-0.0539,-0.0356
2024-02-16T00:00:00,-0.0354,-0.047
2024-02-17T00:00:00,-0.0472,-0.0711
2024-02-18T00:00:00,-0.0713,-0.0733
2024-02-19T00:00:00,-0.0733,-0.0754
2024-02-20T00:00:00,-0.0752,-0.0738
2024-02-21T00:00:00,-0.0736,-0.0548
2024-02-22T00:00:00,-0.055,-0.0555
2024-02-23T00:00:00,-0.0555,-0.0547
2024-02-24T00:00:00,-0.0547,-0.0657
2024-02-25T00:00:00,-0.0657,-0.0696
2024-02-26T00:00:00,-0.0696,-0.0644
2024-02-27T00:00:00,-0.0646,-0.0651
2024-02-28T00:00:00,-0.0651,-0.0893
2024-02-29T00:00:00,-0.0894,-0.1182
2024-03-01T00:00:00,-0.1183,-0.0684
2024-03-02T00:00:00,-0.0684,-0.0848
2024-03-03T00:00:00,-0.0848,-0.1021
2024-03-04T00:00:00,-0.1023,-0.0742
2024-03-05T00:00:00,-0.0744,-0.0367
2024-03-06T00:00:00,-0.0368,-0.0818
2024-03-07T00:00:00,-0.0816,-0.07
2024-03-08T00:00:00,-0.07,-0.0821
2024-03-09T00:00:00,-0.0823,-0.0685
2024-03-10T00:00:00,-0.0686,-0.0665
2024-03-11T00:00:00,-0.0667,-0.1049
2024-03-12T00:00:00,-0.1051,-0.0716
2024-03-13T00:00:00,-0.0717,-0.0755
2024-03-14T00:00:00,-0.0753,-0.0931
2024-03-15T00:00:00,-0.0933,-0.0753
2024-03-16T00:00:00,-0.0751,-0.0771
2024-03-17T00:00:00,-0.0771,-0.0795
2024-03-18T00:00:00,-0.0795,-0.0739
2024-03-19T00:00:00,-0.0739,-0.0592
2024-03-20T00:00:00,-0.0594,-0.0529
2024-03-21T00:00:00,-0.0527,-0.0589
2024-03-22T00:00:00,-0.0589,-0.046
2024-03-23T00:00:00,-0.0462,-0.0473
2024-03-24T00:00:00,-0.0475,-0.0757
2024-03-25T00:00:00,-0.0757,-0.0579
2024-03-26T00:00:00,-0.0581,-0.0801
2024-03-27T00:00:00,-0.0802,-0.09
2024-03-28T00:00:00,-0.09,-0.082
2024-03-29T00:00:00,-0.0822,-0.0759
2024-03-30T00:00:00,-0.0758,-0.086
2024-03-31T00:00:00,-0.0859,-0.1163
2024-04-01T00:00:00,-0.1163,-0.072
2024-04-02T00:00:00,-0.072,-0.0631
2024-04-03T00:00:00,-0.0586,-0.0131
2024-04-04T00:00:00,-0.0129,-0.0031
2024-04-05T00:00:00,-0.0029,-0.0075
2024-04-06T00:00:00,-0.0076,-0.0081
2024-04-07T00:00:00,-0.008,-0.0033
2024-04-08T00:00:00,-0.0033,-0.0815
2024-04-09T00:00:00,-0.0813,-0.0626
2024-04-10T00:00:00,-0.0624,-0.0716
2024-04-11T00:00:00,-0.0718,-0.0706
2024-04-12T00:00:00,-0.0705,-0.0296
2024-04-13T00:00:00,-0.0296,-0.0238
2024-04-14T00:00:00,-0.0237,0.07
2024-04-15T00:00:00,0.07,0.043
2024-04-16T00:00:00,0.0429,0.0445
2024-04-17T00:00:00,0.0447,0.0373
2024-04-18T00:00:00,0.0374,0.0395
2024-04-19T00:00:00,0.0395,0.048
2024-04-20T00:00:00,0.048,0.0669
2024-04-21T00:00:00,0.0668,0.044
2024-04-22T00:00:00,0.0438,0.0619
2024-04-23T00:00:00,0.062,0.0417
2024-04-24T00:00:00,0.0419,0.0616
2024-04-25T00:00:00,0.0616,0.0303
2024-04-26T00:00:00,0.0304,0.0333
2024-04-27T00:00:00,0.0334,0.0646
2024-04-28T00:00:00,0.0648,0.0481
2024-04-29T00:00:00,0.0479,0.037
2024-04-30T00:00:00,0.037,0.0343
2024-05-01T00:00:00,0.0343,0.0984
2024-05-02T00:00:00,0.0982,0.0405
2024-05-03T00:00:00,0.0405,0.045
2024-05-04T00:00:00,0.045,0.0436
2024-05-05T00:00:00,0.0434,0.0375
2024-05-06T00:00:00,0.0377,0.0355
2024-05-07T00:00:00,0.0356,0.0258
2024-05-08T00:00:00,0.0258,0.0574
2024-05-09T00:00:00,0.0574,0.0379
2024-05-10T00:00:00,0.0381,0.036
2024-05-11T00:00:00,0.0362,0.0276
2024-05-12T00:00:00,0.0278,0.0459
2024-05-13T00:00:00,0.046,0.0445
2024-05-14T00:00:00,0.0443,0.0439
2024-05-15T00:00:00,0.0439,0.047
2024-05-16T00:00:00,0.0469,0.0268
2024-05-17T00:00:00,0.0268,0.0657
2024-05-18T00:00:00,0.0657,0.0453
2024-05-19T00:00:00,0.0452,0.0522
2024-05-20T00:00:00,0.0522,-0.0278
2024-05-21T00:00:00,-0.0278,-0.0292
2024-05-22T00:00:00,-0.029,-0.0758
2024-05-23T00:00:00,-0.076,-0.0445
2024-05-24T00:00:00,-0.0445,-0.0497
2024-05-25T00:00:00,-0.0496,-0.0344
2024-05-26T00:00:00,-0.0345,-0.0243
2024-05-27T00:00:00,-0.0244,-0.0362
2024-05-28T00:00:00,-0.0361,-0.0615
2024-05-29T00:00:00,-0.0614,-0.0506
2024-05-30T00:00:00,-0.0508,-0.0736
2024-05-31T00:00:00,-0.0737,-0.0561
2024-06-01T00:00:00,-0.0561,-0.0477
2024-06-02T00:00:00,-0.0477,-0.0594
2024-06-03T00:00:00,-0.0594,-0.0603
2024-06-04T00:00:00,-0.0601,-0.0597
2024-06-05T00:00:00,-0.0597,-0.0356
2024-06-06T00:00:00,-0.0356,-0.0437
2024-06-07T00:00:00,-0.0435,-0.0308
2024-06-08T00:00:00,-0.0308,-0.052
2024-06-09T00:00:00,-0.0521,-0.0272
2024-06-10T00:00:00,-0.0272,-0.0269
2024-06-11T00:00:00,-0.027,-0.0096
2024-06-12T00:00:00,-0.0095,-0.0092
